Edad,Sexo,Estatura,Peso,DiasDeporte
12,mujer,159.3,75.7,0
48,mujer,156.9,87.1,0
14,hombre,168.9,47.7,1
43,mujer,172,95.5,2
80,hombre,168.1,83.5,7
5,hombre,119.8,13.2,7
34,mujer,171.6,59.3,5
80,hombre,173.5,85.9,0
35,hombre,178.7,89,0
17,mujer,166.4,56,4
15,mujer,150.5,27.700000000000003,7
57,hombre,186,93.3,2
28,hombre,171.4,84.8,0
35,mujer,167.4,81.5,0
38,hombre,168.7,63.2,0
62,mujer,143.4,53.5,0
15,hombre,179.4,83.7,0
2,mujer,96.7,6.199999999999999,7
31,mujer,167.3,108.1,3
32,hombre,179,80.1,0
54,hombre,164.4,49.8,3
13,mujer,165,54.7,0
19,hombre,178.3,72.2,0
50,hombre,195,164.9,0
31,mujer,171.4,84.1,0
48,mujer,164.7,84.8,3
42,mujer,175.3,97,0
63,mujer,150.5,102.4,0
2,mujer,90.2,11.2,1
58,mujer,157.8,93.8,3
2,hombre,NA,4.1,7
24,hombre,174.9,82.7,0
18,hombre,175.9,53.3,0
80,hombre,173.1,77.8,0
2,mujer,95.5,13.2,4
47,hombre,168.3,87.9,0
61,hombre,180.2,133.7,1
2,hombre,97.4,17.5,0
15,mujer,155.6,46.3,0
7,hombre,137.5,42.4,2
9,hombre,131.3,17.3,3
55,mujer,164.2,62,3
80,hombre,164,49.6,6
64,mujer,163.9,68.9,0
17,mujer,154.5,75,2
56,hombre,175.4,91.9,0
69,mujer,155.7,79.2,0
43,hombre,167.9,87.8,0
15,hombre,178.2,79.4,3
23,hombre,175.6,98.6,2
51,mujer,154.6,60.6,0
78,mujer,160.2,53.6,5
7,hombre,129.7,52.3,0
64,mujer,160.8,77.5,0
2,mujer,86.4,11.3,0
69,hombre,175.9,73.6,5
9,mujer,138,22.1,4
33,mujer,166.2,50.9,0
55,hombre,164.4,70.8,4
44,hombre,173.2,72.3,3
8,hombre,132,26.1,0
38,mujer,166.6,91.3,0
38,mujer,160.4,82.2,0
19,hombre,171.3,80.3,0
71,mujer,165.4,62.099999999999994,2
23,mujer,167.1,104.3,1
43,mujer,162.1,55.4,2
7,hombre,122,26,1
11,mujer,155.6,43.1,0
36,hombre,189.3,91.6,0
44,mujer,157.6,57.3,4
80,hombre,163.2,57.8,0
80,mujer,156.8,48.2,4
21,hombre,168.4,48,2
68,mujer,150.9,75.5,0
23,hombre,184.1,90.6,0
69,mujer,163.6,102.8,0
70,mujer,152.8,94.7,0
53,mujer,155.8,63.8,6
15,mujer,167.6,64.8,1
10,mujer,147.8,30.6,0
65,hombre,165.1,105.9,2
27,mujer,169,72.9,2
26,mujer,152.2,73.2,0
80,hombre,172.6,66.7,2
80,hombre,175.2,81.3,0
72,mujer,157.5,70.1,1
20,hombre,172.6,89,1
30,mujer,172.4,58.8,4
38,mujer,158.1,58.4,0
0,mujer,NA,6.9,2
39,hombre,163.1,66.2,4
75,hombre,176.8,94.9,5
22,hombre,178.9,83.1,7
23,mujer,169.3,96.4,0
0,mujer,NA,8.6,0
64,mujer,156.5,90.1,0
13,hombre,166.5,44.7,4
4,hombre,102.3,15.5,0
41,hombre,188.1,71.6,3
11,mujer,157.3,46.3,5
65,hombre,182.4,85.3,0
0,mujer,NA,6.1,1
76,mujer,160.8,72.5,0
40,hombre,171.5,75.8,0
36,mujer,158,61.2,5
43,hombre,173.1,85.3,0
39,mujer,170.5,74.6,3
32,mujer,166.1,73.2,0
11,hombre,141.8,47.9,0
65,hombre,159.1,64.6,0
61,mujer,151.7,55.5,5
0,mujer,NA,7.6,2
44,hombre,164.2,70.1,4
4,hombre,106.9,15.100000000000001,5
12,hombre,152.8,30.799999999999997,4
30,mujer,157.2,63.3,0
46,mujer,159.8,72.5,0
80,mujer,165.6,76.3,3
80,hombre,158.8,79.9,1
0,hombre,NA,5.3,0
59,mujer,160.5,59.4,0
33,hombre,172.2,89.4,0
23,hombre,174,68.2,3
51,mujer,155.8,78.6,5
46,hombre,180.6,82.1,4
42,hombre,169.3,68.2,3
8,hombre,135.2,29.6,0
64,hombre,179.9,108.4,5
53,hombre,174.9,65.9,0
9,mujer,137.7,35.8,0
37,mujer,175.3,138.3,5
41,mujer,160.8,58.2,0
35,hombre,190.5,73.3,0
10,hombre,141.5,30.799999999999997,3
72,mujer,155.3,53.3,0
32,mujer,177.1,87.2,0
24,mujer,157.4,50.7,2
71,mujer,162.5,94.1,0
6,mujer,116.6,29.200000000000003,3
10,mujer,142.3,26,5
17,mujer,162.2,NA,7
22,hombre,181.9,76.8,0
70,hombre,171.3,117.6,0
21,hombre,187.6,71.4,1
11,hombre,150.2,27.799999999999997,5
10,hombre,148.6,26,5
72,mujer,168.6,90.3,5
28,mujer,163.1,53.9,5
80,mujer,160.3,66.3,0
73,mujer,148.6,45.1,2
38,mujer,151,64.6,3
37,mujer,164,51.8,0
80,hombre,170.3,65.5,4
41,hombre,174.2,78.1,5
78,mujer,150.7,61.2,0
68,mujer,158.7,78,0
37,mujer,167.4,57.599999999999994,5
29,hombre,186.5,168.1,0
68,hombre,177.9,103.3,0
9,mujer,135.2,39.2,3
61,hombre,168.8,108.4,7
76,hombre,170.9,103.8,2
55,hombre,170.2,112.5,1
1,hombre,NA,12.1,0
0,mujer,NA,3.8000000000000007,3
35,hombre,187.3,72.4,1
11,mujer,148,56,3
64,hombre,164.2,98.4,5
3,hombre,92.9,9.5,3
13,hombre,166.2,52.4,1
33,mujer,166.5,58,1
17,mujer,159.8,54.7,0
29,mujer,168.4,90.6,3
36,hombre,157.6,50.2,3
80,mujer,160.7,100,0
44,hombre,173.8,127.80000000000001,2
9,hombre,140.6,37.8,0
80,hombre,165.5,59.400000000000006,5
39,mujer,166.2,91.9,0
10,mujer,141.1,39.2,2
15,hombre,174.4,85.3,3
75,hombre,158.2,64,2
42,mujer,153.4,41.1,7
58,hombre,168.1,73.8,0
1,hombre,NA,12.3,0
57,mujer,155.8,63.3,0
80,mujer,159.3,72.4,3
0,hombre,NA,0,4
19,hombre,173.5,71.1,0
39,hombre,179.1,71.8,0
74,hombre,173.1,73.1,3
71,mujer,152.6,68.1,0
48,hombre,168.9,79.8,0
19,mujer,162.8,46.1,5
54,hombre,173.8,103.8,3
29,hombre,176,92.9,3
51,mujer,144.8,92.8,5
13,mujer,151.5,61.4,0
1,hombre,NA,9.3,1
46,mujer,146.5,72.6,5
28,hombre,190.4,92.1,0
4,mujer,105.3,16.4,0
32,hombre,171.6,74.8,0
5,mujer,114.7,13.6,4
3,mujer,94.8,13.1,0
0,mujer,NA,4.4,2
6,mujer,126.7,28.7,2
31,hombre,167.3,101.8,0
4,hombre,111.5,9.8,5
35,hombre,182.7,75.3,0
26,mujer,166.8,88.5,0
14,hombre,176.9,92.6,0
72,hombre,171.1,87.6,0
45,mujer,170.9,84.6,0
50,hombre,168,69.6,2
15,mujer,148.3,47.2,0
6,hombre,120.5,15.3,5
34,mujer,163.9,54.7,4
69,hombre,172,85.3,3
53,hombre,161.9,62,2
67,hombre,169.8,88.7,0
51,mujer,178.8,67.1,0
15,mujer,168.5,92.5,0
71,hombre,166.1,76.2,0
41,hombre,169.5,82.5,5
59,mujer,164.1,57.2,0
33,hombre,180.8,80,1
40,mujer,168.4,97.1,1
0,mujer,NA,6.2,0
21,mujer,164.8,88.7,0
14,hombre,172.3,53.7,4
18,mujer,164.5,92,3
60,hombre,175.5,110.4,0
52,hombre,170.6,83.7,0
27,hombre,177.5,75.7,0
4,mujer,112.4,25.8,0
47,mujer,154.1,88.6,1
80,mujer,164.9,50.1,0
57,mujer,153.7,70.7,0
5,mujer,114.5,14.100000000000001,4
12,hombre,140.3,33.4,0
13,hombre,177.3,99,0
17,mujer,163.6,51.6,0
46,mujer,161.8,90.9,0
74,mujer,162,87.9,0
15,hombre,169.7,67,0
14,mujer,149.4,88.9,0
64,mujer,161.2,68.6,0
57,mujer,177.5,74,3
80,mujer,155,60.2,0
16,mujer,159.6,53.5,0
33,hombre,192.8,104.4,3
5,mujer,120.6,24.3,0
24,mujer,168.3,79.1,4
45,mujer,157.7,61,0
48,mujer,162.3,69.3,1
31,mujer,163.6,51.5,1
7,mujer,131.5,34.1,2
4,mujer,105,11.6,3
22,hombre,172.8,89.2,3
13,hombre,158,51.1,5
3,hombre,94.9,2.1999999999999993,7
31,mujer,165.9,54.9,5
63,hombre,171.9,87.8,2
60,mujer,NA,NA,2
32,mujer,167.3,118.7,3
79,hombre,172.6,103.6,0
16,mujer,173.7,122.4,0
44,hombre,169.2,84.3,0
13,mujer,160.8,42.6,0
6,mujer,114.1,21.6,0
3,mujer,90.8,12.9,0
36,hombre,183.2,66.9,5
14,hombre,183.7,76.6,6
53,hombre,170.6,104.6,3
30,hombre,181.1,76.3,0
18,mujer,152,125.6,0
68,mujer,150,53,0
66,mujer,155.6,78.2,2
14,hombre,165.4,60.2,1
10,hombre,138.4,27.6,0
1,mujer,NA,10.9,0
79,hombre,168.9,66.4,0
24,hombre,186.3,84.3,0
34,mujer,169.1,64.3,3
60,hombre,159.7,91.3,1
60,mujer,170.5,99.3,7
40,hombre,187,114.4,3
19,hombre,180.5,90,0
53,hombre,188.6,118.4,2
80,hombre,171.3,60.6,0
78,mujer,170,86.9,0
16,mujer,167.6,63.6,0
65,hombre,163.7,59.4,0
65,hombre,175,67.6,3
49,hombre,170.9,84.3,0
25,hombre,177.4,62.8,5
6,mujer,113.2,22,1
21,hombre,167.5,64.2,5
45,hombre,186.9,104.6,2
5,mujer,111.5,15.2,3
41,mujer,156.5,69.1,6
35,hombre,179.3,81.2,3
53,mujer,156,81.9,2
1,hombre,NA,0.3000000000000007,6
6,mujer,117.2,15.3,2
21,hombre,172.9,54.8,1
29,hombre,190.5,75.4,0
7,mujer,118.8,19.1,0
3,hombre,98.1,15.2,0
9,hombre,133.6,19.8,7
53,mujer,161.3,73.1,3
12,mujer,155.6,85.7,3
38,hombre,193.9,81.7,5
34,mujer,159.5,46.2,5
59,mujer,155.8,48.6,3
71,mujer,167.1,95.9,0
4,hombre,111.5,19.5,0
74,mujer,156.6,60.400000000000006,3
3,hombre,100.2,16.2,0
43,mujer,164.7,73.6,5
80,hombre,174.4,72.7,7
70,hombre,182.9,67.2,3
10,mujer,144.3,30.799999999999997,5
3,mujer,98.7,17.3,0
13,mujer,164.2,48,0
50,hombre,172.2,77,3
41,mujer,157.9,90.5,0
8,hombre,133.9,35.6,0
16,hombre,166.2,67.2,4
3,mujer,100,5.199999999999999,7
46,mujer,153.3,59.4,0
44,hombre,182.6,79.5,6
28,hombre,160.3,63.2,5
34,mujer,160.7,46.4,0
80,mujer,149.2,65.2,0
24,hombre,176.4,92.6,0
66,mujer,157.8,86.1,0
15,hombre,180.3,74,5
25,mujer,155,82.3,0
54,hombre,179.8,79.2,1
41,hombre,188.8,106.8,0
43,mujer,156.5,57.7,0
19,hombre,199.5,84.7,3
62,mujer,153.5,50.1,1
2,hombre,89,5,5
36,hombre,163.5,74.2,0
18,hombre,174.1,73.3,0
70,mujer,161,69.8,3
48,hombre,180.1,114.2,5
61,mujer,160.9,93.9,0
58,mujer,163.2,90.5,7
48,hombre,173,79.8,2
33,mujer,NA,NA,0
80,hombre,178,77.4,0
60,mujer,148.8,120.1,0
53,hombre,188.5,97.4,0
30,mujer,168.5,68.6,0
39,hombre,173.5,79.1,0
27,mujer,180.1,112.1,0
80,hombre,175,73.2,5
59,mujer,155.6,65.1,0
7,hombre,NA,NA,0
67,hombre,171,59,1
38,hombre,180.1,64.9,0
46,mujer,165.9,112.2,0
62,mujer,170.9,167.7,3
35,hombre,163.4,67.5,7
39,hombre,172.3,55.5,3
59,hombre,177.7,100,2
31,mujer,155.6,70.9,0
2,mujer,87.8,14,0
48,hombre,168.2,79.7,0
32,hombre,189.3,89.5,0
35,mujer,156.8,60.5,0
80,hombre,169,84.1,0
59,hombre,160.4,65.3,0
2,hombre,86.2,7.199999999999999,3
40,mujer,170.9,138.7,0
67,hombre,167.2,57.8,7
17,hombre,180.2,62,0
42,mujer,156.6,52.3,0
76,mujer,146.6,43.9,2
72,mujer,160.9,99.5,5
20,mujer,169.7,53,7
36,hombre,161.6,78.8,0
79,hombre,164.4,77.4,3
80,mujer,158.5,65.8,0
58,mujer,165.2,93.6,0
80,hombre,173.5,64.6,3
55,mujer,154.8,55.6,0
50,hombre,175.5,94.2,0
17,hombre,161.8,64.1,0
5,mujer,110.3,19.6,0
28,hombre,190.2,81.6,0
32,mujer,160.2,101,1
8,hombre,138.2,31.5,0
28,hombre,178,72.5,0
53,mujer,164.2,86.6,0
74,hombre,188.8,83.6,0
32,hombre,173.9,66.4,7
27,mujer,152.5,48.6,0
6,hombre,113.9,22.9,0
2,mujer,87.6,13.3,0
14,hombre,167.1,55,2
51,hombre,168.1,57,0
75,hombre,163.8,60.4,0
31,hombre,174.9,93,0
45,mujer,166.7,119.4,0
26,mujer,154.9,50.4,0
48,mujer,165.1,114,0
16,hombre,175.4,95.3,0
30,mujer,NA,NA,0
64,hombre,184.8,73.2,3
23,mujer,169.5,90.4,0
67,hombre,182.1,80.1,3
10,hombre,143.1,34.3,0
57,hombre,182.9,87.7,0
17,mujer,157.7,68,0
10,hombre,142,47.3,0
10,hombre,139.2,28.6,0
47,hombre,180.5,77.9,0
80,hombre,172.7,61.8,3
53,hombre,167.1,90,3
70,hombre,169.9,88.5,0
80,mujer,149.3,44.9,0
80,hombre,177.1,85.6,0
78,mujer,141.3,53.2,0
49,mujer,159.1,53.1,0
69,mujer,162.1,76.4,5
61,mujer,169.8,89.5,1
27,mujer,169.4,76.4,0
6,mujer,114.4,15,3
40,mujer,NA,NA,0
51,hombre,175.1,67.3,0
58,hombre,175.9,80.3,2
13,mujer,156.9,37.7,2
7,hombre,134,23.6,2
80,mujer,143.9,31.1,7
23,mujer,175.4,74.3,0
21,mujer,140,48.6,6
16,hombre,172.9,54,4
38,hombre,169.4,108.3,0
6,hombre,121.6,13.3,5
28,hombre,169.6,81.6,0
48,hombre,161.9,100.8,0
21,mujer,161,103.7,0
18,mujer,163.4,77.7,7
61,mujer,173.3,63.599999999999994,1
24,mujer,176.8,70.7,4
80,hombre,181.5,59.400000000000006,5
41,hombre,185.1,82.1,3
15,mujer,149.5,45.8,0
4,mujer,104.8,9.4,5
62,hombre,166.8,67,0
48,mujer,157.9,74.3,0
69,hombre,157.1,51.3,5
32,hombre,189,135.1,0
11,mujer,155.2,36.4,4
56,hombre,179.7,95.4,0
58,hombre,189.5,88.5,3
3,mujer,95.9,13.2,1
54,hombre,173.2,88.9,4
20,hombre,190.9,64,7
56,mujer,163.6,57.8,0
80,mujer,158.7,75.3,3
54,mujer,164.7,64.6,5
0,mujer,NA,-7.9,7
22,mujer,155.1,39,7
9,mujer,141.7,38.8,2
11,mujer,139.3,22.1,5
80,mujer,155.7,75.1,0
32,hombre,156.8,55.599999999999994,7
39,hombre,177.8,86.2,0
3,mujer,105.8,18.2,0
14,hombre,173.9,75.9,3
57,mujer,160.4,92.7,0
2,mujer,90.4,3.3000000000000007,5
56,mujer,159.4,63.8,0
5,mujer,117.5,13.7,5
54,mujer,164.9,74.1,2
50,hombre,178.1,92.8,3
6,hombre,115.6,20.5,0
3,hombre,95.5,11.4,1
18,mujer,153,41.2,1
40,hombre,178.2,98.9,0
28,mujer,150.6,65.9,7
46,hombre,172.3,77.8,3
9,hombre,126.4,16.4,5
57,mujer,153.8,54.7,0
30,mujer,156.1,72.7,0
80,mujer,156.9,46.3,1
21,hombre,181.2,98.3,0
77,hombre,160.8,82.5,0
74,hombre,175.2,99.3,0
22,hombre,171.3,108.2,3
10,mujer,141.9,47.5,1
11,hombre,153.5,58.3,0
66,hombre,171.5,78.4,0
16,hombre,183.5,78.7,2
80,hombre,169.6,80.6,6
30,hombre,182,64.7,0
26,mujer,160.6,57.3,2
29,hombre,189.4,79.6,2
1,hombre,NA,14.9,0
61,mujer,154.4,56.9,0
18,hombre,178.4,81.3,0
80,mujer,158.8,67.5,3
32,mujer,156.5,60,0
48,hombre,184.8,98.1,4
79,hombre,NA,NA,2
7,hombre,129.4,35.1,0
47,mujer,177.3,108.3,1
12,hombre,159.4,81.4,0
25,hombre,167.9,78.3,2
18,mujer,176.9,100.2,0
1,hombre,NA,-1.6999999999999993,7
76,mujer,150.5,69.4,0
28,hombre,161.5,47.7,0
30,hombre,176.7,88.3,0
10,hombre,138,33.1,0
80,hombre,164.9,80.8,0
58,hombre,175.9,84.5,0
56,hombre,167.2,82.7,0
31,hombre,178.2,95.5,0
43,hombre,186.3,104.5,5
12,hombre,147.4,33.1,0
2,mujer,89.3,14.4,0
22,mujer,163.1,80.7,0
0,hombre,NA,0.5999999999999996,5
14,hombre,179.6,61.599999999999994,2
54,mujer,166.9,75.1,3
66,mujer,164.4,71.3,0
21,hombre,168.8,90.1,0
11,mujer,151.4,36.7,7
42,hombre,177.1,97.4,5
40,hombre,180,100.1,2
55,hombre,170.3,74.6,0
11,mujer,148.1,40.2,5
75,mujer,NA,57,0
13,hombre,150.5,30.799999999999997,3
37,hombre,179.4,116.3,0
52,hombre,177.6,69.5,7
48,hombre,171.1,107.3,0
21,hombre,173.9,51.5,4
22,mujer,168.1,51.6,0
33,hombre,171.5,78.8,2
4,mujer,102.9,14.4,1
14,hombre,170.2,62.5,0
51,hombre,164.2,78,0
43,hombre,181.1,102.1,0
36,hombre,175.8,113.3,0
9,mujer,133.9,42.4,4
50,mujer,162.2,57.9,0
4,hombre,102.8,10.3,5
56,hombre,190.9,68.4,6
21,mujer,168.8,62.6,0
23,hombre,180.4,81,6
54,mujer,170.8,73.6,4
43,hombre,172.7,113,4
8,hombre,136.2,25.8,2
1,mujer,NA,7.5,4
40,mujer,166.9,53.8,7
40,mujer,164.5,49.3,0
27,mujer,149.7,57.9,0
4,hombre,102.4,10.8,3
59,hombre,175.2,74,4
14,hombre,152.7,46,5
2,mujer,86,4.699999999999999,4
36,mujer,155.4,51.3,3
10,mujer,135.8,26.1,0
16,hombre,173.1,49.4,4
47,mujer,153.1,117.3,0
17,hombre,176.9,60.3,0
40,mujer,167.8,96.1,1
31,hombre,185,77.5,3
64,mujer,159.5,64.8,1
64,mujer,150.4,57.8,0
46,hombre,180.5,99.3,7
70,mujer,164.9,98.3,5
3,hombre,101.1,7.199999999999999,4
58,hombre,159.7,71.6,0
34,hombre,176.1,87,4
49,mujer,164.8,78.6,0
50,hombre,173.8,95.1,1
8,hombre,122.6,19.7,3
50,mujer,156.8,67,0
63,hombre,176.9,52.8,6
69,hombre,177.4,74.2,4
45,mujer,164.7,86.3,3
18,mujer,156.8,35.6,2
20,mujer,157.5,36.9,4
8,hombre,136.1,37.9,0
77,mujer,153.2,44.5,0
25,mujer,159.9,41.4,7
7,mujer,123.2,9.8,6
64,mujer,160.1,102.9,0
10,mujer,138.4,41,0
7,mujer,136.5,52.8,0
75,mujer,159.6,74.4,4
68,hombre,184,100.1,0
42,mujer,NA,NA,0
55,hombre,168.6,87.3,2
62,mujer,155.7,72.9,3
18,hombre,169.7,77.2,1
49,hombre,178,85.8,4
29,mujer,164.6,113.4,0
37,hombre,179.8,79.9,4
18,hombre,177.2,98.5,6
17,hombre,170.7,42.4,7
35,hombre,175.4,99.2,0
42,mujer,153.6,42.7,0
29,mujer,166.9,76.9,3
29,mujer,169.7,86.6,0
50,mujer,164.3,75.8,0
10,mujer,143.8,44.8,0
31,mujer,155.5,100.7,0
33,mujer,169.4,73.7,0
34,mujer,171.5,110.7,7
15,hombre,189.6,71.6,0
53,hombre,174.4,79.9,0
6,mujer,114.5,18.3,0
22,mujer,170.2,73.4,0
12,hombre,144.2,29.9,5
8,hombre,139.4,37.6,0
69,mujer,165.2,75.7,7
31,hombre,172,71.8,5
0,hombre,NA,5.4,0
44,mujer,166.5,74.5,0
79,mujer,157.4,55.6,3
80,mujer,144.1,46.8,0
16,mujer,154.7,49.1,0
32,hombre,168.5,82.3,0
24,mujer,178.7,68.4,5
62,mujer,157.8,117.6,0
22,hombre,176.8,98.1,1
69,hombre,173.4,91,0
0,mujer,NA,6.9,0
31,hombre,171.5,95.6,1
39,hombre,175.3,82.6,0
14,hombre,183.3,57,7
39,mujer,170.9,92.8,0
54,mujer,160.6,67.5,0
21,hombre,165.6,81,0
10,mujer,163.1,84.3,0
46,mujer,148.2,49.7,0
46,hombre,185.6,101,0
11,mujer,150.1,31.9,0
39,mujer,178.4,81.5,0
1,mujer,NA,7.4,3
25,mujer,158.7,86.2,0
64,hombre,173.2,81.1,1
13,mujer,158.3,45.3,0
45,mujer,163.4,56.5,0
18,hombre,168.5,70.1,0
9,mujer,129.2,27.5,2
37,hombre,185.7,107.4,0
6,mujer,115.3,21.7,0
54,hombre,171.7,76.7,0
71,mujer,173,67.3,0
8,mujer,139.3,34.4,7
33,mujer,170.2,84.1,6
8,hombre,131.5,22.7,3
16,mujer,173.3,66.1,4
6,mujer,113.8,16.8,3
1,mujer,NA,6.1,3
59,hombre,181.9,129.7,0
36,mujer,168.2,62.6,0
49,mujer,171.9,82.1,1
36,hombre,179,69.8,3
80,hombre,NA,NA,0
29,hombre,188,119.3,2
21,hombre,199.9,104.9,0
14,hombre,162.2,47.2,0
68,mujer,151.6,45.2,0
27,hombre,189.1,85.5,5
18,hombre,175,70.4,3
31,hombre,169.7,101.1,0
22,mujer,160.2,90.2,0
38,mujer,156,48,2
72,hombre,167.7,73,2
52,hombre,167.4,80.3,5
56,mujer,164.5,94.5,2
67,mujer,154.4,38.5,7
18,mujer,158.4,69.6,1
6,hombre,120,22.4,0
42,hombre,193.3,107.2,0
80,mujer,148.1,30.4,5
2,mujer,92.2,13,0
1,mujer,NA,9.4,0
28,mujer,164.7,57.7,0
11,hombre,147.8,41.4,0
37,hombre,179.6,119,6
24,mujer,169.4,58.5,0
39,hombre,178.4,77.5,1
44,hombre,174.6,105.4,4
50,mujer,163.5,87.7,5
16,mujer,163.2,43.6,7
16,mujer,164.9,61.2,0
40,mujer,171.6,63.599999999999994,3
51,hombre,160.2,60.7,0
42,hombre,161.5,64.4,0
38,mujer,178.9,79.6,0
3,mujer,98.1,12.4,0
13,hombre,165.2,35.4,7
48,hombre,185.8,108.8,0
31,hombre,177.3,77.3,3
11,mujer,148,81.8,0
47,mujer,161.6,109.6,0
24,mujer,164.3,48.8,0
19,mujer,163.8,79.9,0
50,hombre,159.3,73.4,0
48,mujer,148.2,60.6,0
11,hombre,146.8,35.5,0
44,hombre,172.9,106.2,2
2,hombre,87.2,4.4,4
7,hombre,129.6,40.3,0
0,mujer,NA,6.3,0
50,hombre,176.4,94.2,0
45,hombre,190.4,63,7
68,mujer,153.6,68.2,6
65,hombre,181,73.8,0
45,hombre,169.8,99.3,5
24,mujer,159.5,81,0
78,mujer,145.2,74.9,0
49,mujer,161.9,78.5,0
54,hombre,176.5,89.8,5
52,mujer,160.9,64.5,0
12,hombre,166.9,67.6,2
28,mujer,157.7,60.3,0
9,hombre,135.1,35.3,0
43,hombre,177.7,81.1,0
27,mujer,166.2,50.7,0
31,hombre,179.6,98.5,0
21,hombre,181.7,94.7,0
12,hombre,162.3,42.2,3
63,hombre,170.4,94.2,0
3,hombre,104,7.699999999999999,7
50,hombre,179.5,153.7,0
13,mujer,155.5,49.8,0
24,mujer,170.4,54.6,0
20,hombre,174.9,49,3
68,hombre,176.4,80.1,0
22,hombre,168.5,87.6,1
80,mujer,154.3,54,0
5,mujer,110.9,18.9,0
39,mujer,152.6,54.2,0
70,hombre,176.9,68.6,4
52,mujer,169,65.5,0
14,mujer,162.3,41.6,5
58,hombre,173.7,59.900000000000006,4
22,mujer,177.1,56.3,0
61,mujer,161.2,62.4,0
26,mujer,159.4,80.5,2
9,mujer,140.8,31.6,7
10,hombre,138.7,43.7,1
2,mujer,96.5,6.199999999999999,5
51,mujer,172.1,85.9,0
54,mujer,152.5,82.8,0
4,hombre,108.4,19.5,0
45,mujer,163.2,62,3
48,hombre,152.1,57.3,7
40,hombre,177.6,100,2
33,hombre,180.7,101.7,0
18,hombre,175.4,60.5,2
20,mujer,167.7,61.7,0
17,mujer,165,48.4,3
37,hombre,184.3,123.9,0
4,hombre,100.8,15.6,0
65,hombre,181.3,93.2,0
7,mujer,123.3,24.6,0
53,hombre,182.3,87.4,0
40,hombre,178,83,0
18,hombre,185.9,66.6,5
47,hombre,168.9,67.3,4
41,mujer,173.2,63,7
32,hombre,176.2,82.7,2
4,hombre,110.1,16.7,2
34,mujer,159.8,84.8,4
80,mujer,134.5,40.2,2
0,hombre,NA,6.8,0
32,mujer,155.6,42.9,7
23,mujer,170.3,86.3,0
47,hombre,178.8,79.6,3
37,mujer,161.9,66.8,0
50,mujer,163.3,101.5,3
19,mujer,164,54.4,4
32,hombre,177.2,111.3,0
29,hombre,182.2,69.4,7
60,hombre,165.7,80.9,5
63,hombre,169.1,80.9,0
29,mujer,160.1,57.6,0
70,mujer,167.6,67.9,0
70,hombre,183.8,91.5,3
64,mujer,160,86.4,0
31,mujer,153.9,53,0
41,mujer,169.8,61.3,2
4,mujer,105.9,5.9,7
21,mujer,158.6,50,0
49,mujer,158.1,98.8,0
53,hombre,184.9,140.1,0
13,hombre,172.2,55,0
75,mujer,162.1,66.3,5
7,mujer,123.4,16.9,2
5,mujer,123.9,22.8,2
69,hombre,172.5,88.5,0
44,hombre,175.6,130,0
62,mujer,168.5,55.3,2
1,mujer,NA,0.3999999999999999,7
70,mujer,166.1,102,4
14,hombre,171,68.8,0
65,mujer,NA,NA,0
26,hombre,181.6,95.8,5
7,hombre,122.8,23.2,0
59,hombre,168.2,59.099999999999994,4
16,hombre,172.2,71.7,0
42,mujer,161.6,79.6,0
6,hombre,124.2,36.5,0
51,hombre,170.7,76.9,0
29,mujer,152,64.3,7
47,hombre,172,64.3,4
24,hombre,183,120.3,0
60,mujer,158,74.5,0
35,hombre,184.3,92.4,3
59,mujer,141.2,46.4,0
42,mujer,166.3,99.1,3
22,hombre,172.5,65.7,0
54,hombre,179.8,87.7,0
50,hombre,173.8,130.8,4
11,mujer,155,56.6,0
7,hombre,135.7,35.1,0
21,hombre,170.4,77.5,3
36,hombre,180.3,54.1,6
17,mujer,154.9,79.4,3
14,hombre,169.1,45.8,7
21,hombre,181.9,96.7,3
77,hombre,166.3,91,4
8,hombre,132.9,32.2,0
80,hombre,168.7,73,0
35,mujer,170.2,67.1,0
44,hombre,181.7,104.2,0
4,mujer,108.3,18.5,0
4,mujer,99.5,14.1,0
29,hombre,171,68.9,0
10,hombre,147.4,21.5,6
33,mujer,160.2,89.1,0
60,mujer,157.8,58.5,0
2,mujer,86.2,10.8,0
13,mujer,161.9,47.8,0
46,hombre,184.9,77.3,0
56,mujer,153.5,55.9,0
15,hombre,167.9,48.7,2
42,hombre,175.2,90.6,5
11,mujer,150,40.6,0
11,hombre,155.8,66,0
13,hombre,146,35.9,4
62,hombre,173.2,76.4,5
11,mujer,136.8,30.9,0
3,hombre,95.9,3.3000000000000007,7
24,hombre,178.4,75.9,0
29,hombre,173.8,62.3,0
3,mujer,97,10.8,2
39,mujer,164.2,92.6,0
55,hombre,189.7,93.7,0
23,hombre,197.2,77.1,0
30,mujer,159,65.2,4
6,hombre,118.4,26.1,0
19,hombre,176.7,71.7,0
15,hombre,181.7,68.6,5
21,mujer,177.8,95.6,0
29,hombre,176.1,93.8,0
18,hombre,172.3,68.5,0
9,hombre,152.5,22.8,4
9,mujer,151.5,45.4,1
80,hombre,158.4,62.3,0
4,hombre,111,21.7,0
25,hombre,176.3,105.6,0
32,hombre,178.5,101.8,3
16,mujer,168.1,58.6,0
29,mujer,161.7,100.1,0
46,mujer,174.1,112.4,0
40,mujer,160.3,56.3,4
14,mujer,164.6,55.5,1
6,mujer,113.3,20.5,0
28,hombre,164.4,74.6,3
