Edad,Sexo,Estatura,Peso,DiasDeporte
80,hombre,173.5,85.9,0
35,hombre,178.7,89,0
17,mujer,166.4,58,4
15,mujer,150.5,31.200000000000003,7
57,hombre,186,94.3,2
28,hombre,171.4,84.8,0
35,mujer,167.4,81.5,0
38,hombre,168.7,63.2,0
62,mujer,143.4,53.5,0
15,hombre,179.4,83.7,0
2,mujer,96.7,9.7,7
31,mujer,167.3,109.6,3
32,hombre,179,80.1,0
54,hombre,164.4,51.3,3
13,mujer,165,54.7,0
19,hombre,178.3,72.2,0
50,hombre,195,164.9,0
31,mujer,171.4,84.1,0
48,mujer,164.7,86.3,3
42,mujer,175.3,97,0
63,mujer,150.5,102.4,0
2,mujer,90.2,11.7,1
58,mujer,157.8,95.3,3
2,hombre,NA,7.6,7
24,hombre,174.9,82.7,0
18,hombre,175.9,53.3,0
80,hombre,173.1,77.8,0
2,mujer,95.5,15.2,4
47,hombre,168.3,87.9,0
61,hombre,180.2,134.2,1
2,hombre,97.4,17.5,0
15,mujer,155.6,46.3,0
7,hombre,137.5,43.4,2
9,hombre,131.3,18.8,3
55,mujer,164.2,63.5,3
80,hombre,164,52.6,6
64,mujer,163.9,68.9,0
17,mujer,154.5,76,2
56,hombre,175.4,91.9,0
69,mujer,155.7,79.2,0
43,hombre,167.9,87.8,0
15,hombre,178.2,80.9,3
23,hombre,175.6,99.6,2
51,mujer,154.6,60.6,0
78,mujer,160.2,56.1,5
7,hombre,129.7,52.3,0
64,mujer,160.8,77.5,0
2,mujer,86.4,11.3,0
69,hombre,175.9,76.1,5
9,mujer,138,24.1,4
33,mujer,166.2,50.9,0
55,hombre,164.4,72.8,4
44,hombre,173.2,73.8,3
8,hombre,132,26.1,0
38,mujer,166.6,91.3,0
38,mujer,160.4,82.2,0
19,hombre,171.3,80.3,0
71,mujer,165.4,63.099999999999994,2
23,mujer,167.1,104.8,1
43,mujer,162.1,56.4,2
7,hombre,122,26.5,1
11,mujer,155.6,43.1,0
36,hombre,189.3,91.6,0
44,mujer,157.6,59.3,4
80,hombre,163.2,57.8,0
80,mujer,156.8,50.2,4
21,hombre,168.4,49,2
68,mujer,150.9,75.5,0
23,hombre,184.1,90.6,0
69,mujer,163.6,102.8,0
70,mujer,152.8,94.7,0
53,mujer,155.8,66.8,6
15,mujer,167.6,65.3,1
10,mujer,147.8,30.6,0
65,hombre,165.1,106.9,2
27,mujer,169,73.9,2
26,mujer,152.2,73.2,0
80,hombre,172.6,67.7,2
80,hombre,175.2,81.3,0
72,mujer,157.5,70.6,1
20,hombre,172.6,89.5,1
30,mujer,172.4,60.8,4
38,mujer,158.1,58.4,0
0,mujer,NA,7.9,2
39,hombre,163.1,68.2,4
75,hombre,176.8,97.4,5
22,hombre,178.9,86.6,7
23,mujer,169.3,96.4,0
0,mujer,NA,8.6,0
64,mujer,156.5,90.1,0
13,hombre,166.5,46.7,4
4,hombre,102.3,15.5,0
41,hombre,188.1,73.1,3
11,mujer,157.3,48.8,5
65,hombre,182.4,85.3,0
0,mujer,NA,6.6,1
76,mujer,160.8,72.5,0
40,hombre,171.5,75.8,0
36,mujer,158,63.7,5
43,hombre,173.1,85.3,0
39,mujer,170.5,76.1,3
32,mujer,166.1,73.2,0
11,hombre,141.8,47.9,0
65,hombre,159.1,64.6,0
61,mujer,151.7,58,5
0,mujer,NA,8.6,2
44,hombre,164.2,72.1,4
4,hombre,106.9,17.6,5
12,hombre,152.8,32.8,4
30,mujer,157.2,63.3,0
46,mujer,159.8,72.5,0
80,mujer,165.6,77.8,3
80,hombre,158.8,80.4,1
0,hombre,NA,5.3,0
59,mujer,160.5,59.4,0
33,hombre,172.2,89.4,0
23,hombre,174,69.7,3
51,mujer,155.8,81.1,5
46,hombre,180.6,84.1,4
42,hombre,169.3,69.7,3
8,hombre,135.2,29.6,0
64,hombre,179.9,110.9,5
53,hombre,174.9,65.9,0
9,mujer,137.7,35.8,0
37,mujer,175.3,140.8,5
41,mujer,160.8,58.2,0
35,hombre,190.5,73.3,0
10,hombre,141.5,32.3,3
72,mujer,155.3,53.3,0
32,mujer,177.1,87.2,0
24,mujer,157.4,51.7,2
71,mujer,162.5,94.1,0
6,mujer,116.6,30.700000000000003,3
10,mujer,142.3,28.5,5
17,mujer,162.2,NA,7
22,hombre,181.9,76.8,0
70,hombre,171.3,117.6,0
21,hombre,187.6,71.9,1
11,hombre,150.2,30.299999999999997,5
10,hombre,148.6,28.5,5
72,mujer,168.6,92.8,5
28,mujer,163.1,56.4,5
80,mujer,160.3,66.3,0
73,mujer,148.6,46.1,2
38,mujer,151,66.1,3
37,mujer,164,51.8,0
80,hombre,170.3,67.5,4
41,hombre,174.2,80.6,5
78,mujer,150.7,61.2,0
68,mujer,158.7,78,0
37,mujer,167.4,60.099999999999994,5
29,hombre,186.5,168.1,0
68,hombre,177.9,103.3,0
9,mujer,135.2,40.7,3
61,hombre,168.8,111.9,7
76,hombre,170.9,104.8,2
55,hombre,170.2,113,1
1,hombre,NA,12.1,0
0,mujer,NA,5.300000000000001,3
35,hombre,187.3,72.9,1
11,mujer,148,57.5,3
64,hombre,164.2,100.9,5
3,hombre,92.9,11,3
13,hombre,166.2,52.9,1
33,mujer,166.5,58.5,1
17,mujer,159.8,54.7,0
29,mujer,168.4,92.1,3
36,hombre,157.6,51.7,3
80,mujer,160.7,100,0
44,hombre,173.8,128.8,2
9,hombre,140.6,37.8,0
80,hombre,165.5,61.900000000000006,5
39,mujer,166.2,91.9,0
10,mujer,141.1,40.2,2
15,hombre,174.4,86.8,3
75,hombre,158.2,65,2
42,mujer,153.4,44.6,7
58,hombre,168.1,73.8,0
1,hombre,NA,12.3,0
57,mujer,155.8,63.3,0
80,mujer,159.3,73.9,3
0,hombre,NA,2,4
19,hombre,173.5,71.1,0
39,hombre,179.1,71.8,0
74,hombre,173.1,74.6,3
71,mujer,152.6,68.1,0
48,hombre,168.9,79.8,0
19,mujer,162.8,48.6,5
54,hombre,173.8,105.3,3
29,hombre,176,94.4,3
51,mujer,144.8,95.3,5
13,mujer,151.5,61.4,0
1,hombre,NA,9.8,1
46,mujer,146.5,75.1,5
28,hombre,190.4,92.1,0
4,mujer,105.3,16.4,0
32,hombre,171.6,74.8,0
5,mujer,114.7,15.600000000000001,4
3,mujer,94.8,13.1,0
0,mujer,NA,5.4,2
6,mujer,126.7,29.7,2
31,hombre,167.3,101.8,0
4,hombre,111.5,12.3,5
35,hombre,182.7,75.3,0
26,mujer,166.8,88.5,0
14,hombre,176.9,92.6,0
72,hombre,171.1,87.6,0
45,mujer,170.9,84.6,0
50,hombre,168,70.6,2
15,mujer,148.3,47.2,0
6,hombre,120.5,17.8,5
34,mujer,163.9,56.7,4
69,hombre,172,86.8,3
53,hombre,161.9,63,2
67,hombre,169.8,88.7,0
51,mujer,178.8,67.1,0
15,mujer,168.5,92.5,0
71,hombre,166.1,76.2,0
41,hombre,169.5,85,5
59,mujer,164.1,57.2,0
33,hombre,180.8,80.5,1
40,mujer,168.4,97.6,1
0,mujer,NA,6.2,0
21,mujer,164.8,88.7,0
14,hombre,172.3,55.7,4
18,mujer,164.5,93.5,3
60,hombre,175.5,110.4,0
52,hombre,170.6,83.7,0
27,hombre,177.5,75.7,0
4,mujer,112.4,25.8,0
47,mujer,154.1,89.1,1
80,mujer,164.9,50.1,0
57,mujer,153.7,70.7,0
5,mujer,114.5,16.1,4
12,hombre,140.3,33.4,0
13,hombre,177.3,99,0
17,mujer,163.6,51.6,0
46,mujer,161.8,90.9,0
74,mujer,162,87.9,0
15,hombre,169.7,67,0
14,mujer,149.4,88.9,0
64,mujer,161.2,68.6,0
57,mujer,177.5,75.5,3
80,mujer,155,60.2,0
16,mujer,159.6,53.5,0
33,hombre,192.8,105.9,3
5,mujer,120.6,24.3,0
24,mujer,168.3,81.1,4
45,mujer,157.7,61,0
48,mujer,162.3,69.8,1
31,mujer,163.6,52,1
7,mujer,131.5,35.1,2
4,mujer,105,13.1,3
22,hombre,172.8,90.7,3
13,hombre,158,53.6,5
3,hombre,94.9,5.699999999999999,7
31,mujer,165.9,57.4,5
63,hombre,171.9,88.8,2
60,mujer,NA,NA,2
32,mujer,167.3,120.2,3
79,hombre,172.6,103.6,0
16,mujer,173.7,122.4,0
44,hombre,169.2,84.3,0
13,mujer,160.8,42.6,0
6,mujer,114.1,21.6,0
3,mujer,90.8,12.9,0
36,hombre,183.2,69.4,5
14,hombre,183.7,79.6,6
53,hombre,170.6,106.1,3
30,hombre,181.1,76.3,0
18,mujer,152,125.6,0
68,mujer,150,53,0
66,mujer,155.6,79.2,2
14,hombre,165.4,60.7,1
10,hombre,138.4,27.6,0
1,mujer,NA,10.9,0
79,hombre,168.9,66.4,0
24,hombre,186.3,84.3,0
34,mujer,169.1,65.8,3
60,hombre,159.7,91.8,1
60,mujer,170.5,102.8,7
40,hombre,187,115.9,3
19,hombre,180.5,90,0
53,hombre,188.6,119.4,2
80,hombre,171.3,60.6,0
78,mujer,170,86.9,0
16,mujer,167.6,63.6,0
65,hombre,163.7,59.4,0
65,hombre,175,69.1,3
49,hombre,170.9,84.3,0
25,hombre,177.4,65.3,5
6,mujer,113.2,22.5,1
21,hombre,167.5,66.7,5
45,hombre,186.9,105.6,2
5,mujer,111.5,16.7,3
41,mujer,156.5,72.1,6
35,hombre,179.3,82.7,3
53,mujer,156,82.9,2
1,hombre,NA,3.3000000000000007,6
6,mujer,117.2,16.3,2
21,hombre,172.9,55.3,1
29,hombre,190.5,75.4,0
7,mujer,118.8,19.1,0
3,hombre,98.1,15.2,0
9,hombre,133.6,23.3,7
53,mujer,161.3,74.6,3
12,mujer,155.6,87.2,3
38,hombre,193.9,84.2,5
34,mujer,159.5,48.7,5
59,mujer,155.8,50.1,3
71,mujer,167.1,95.9,0
4,hombre,111.5,19.5,0
74,mujer,156.6,61.900000000000006,3
3,hombre,100.2,16.2,0
43,mujer,164.7,76.1,5
80,hombre,174.4,76.2,7
70,hombre,182.9,68.7,3
10,mujer,144.3,33.3,5
3,mujer,98.7,17.3,0
13,mujer,164.2,48,0
50,hombre,172.2,78.5,3
41,mujer,157.9,90.5,0
8,hombre,133.9,35.6,0
16,hombre,166.2,69.2,4
3,mujer,100,8.7,7
46,mujer,153.3,59.4,0
44,hombre,182.6,82.5,6
28,hombre,160.3,65.7,5
34,mujer,160.7,46.4,0
80,mujer,149.2,65.2,0
24,hombre,176.4,92.6,0
66,mujer,157.8,86.1,0
15,hombre,180.3,76.5,5
25,mujer,155,82.3,0
54,hombre,179.8,79.7,1
41,hombre,188.8,106.8,0
43,mujer,156.5,57.7,0
19,hombre,199.5,86.2,3
62,mujer,153.5,50.6,1
2,hombre,89,7.5,5
36,hombre,163.5,74.2,0
18,hombre,174.1,73.3,0
70,mujer,161,71.3,3
48,hombre,180.1,116.7,5
61,mujer,160.9,93.9,0
58,mujer,163.2,94,7
48,hombre,173,80.8,2
33,mujer,NA,NA,0
80,hombre,178,77.4,0
60,mujer,148.8,120.1,0
53,hombre,188.5,97.4,0
30,mujer,168.5,68.6,0
39,hombre,173.5,79.1,0
27,mujer,180.1,112.1,0
80,hombre,175,75.7,5
59,mujer,155.6,65.1,0
7,hombre,NA,NA,0
67,hombre,171,59.5,1
38,hombre,180.1,64.9,0
46,mujer,165.9,112.2,0
62,mujer,170.9,169.2,3
35,hombre,163.4,71,7
39,hombre,172.3,57,3
59,hombre,177.7,101,2
31,mujer,155.6,70.9,0
2,mujer,87.8,14,0
48,hombre,168.2,79.7,0
32,hombre,189.3,89.5,0
35,mujer,156.8,60.5,0
80,hombre,169,84.1,0
59,hombre,160.4,65.3,0
2,hombre,86.2,8.7,3
40,mujer,170.9,138.7,0
67,hombre,167.2,61.3,7
17,hombre,180.2,62,0
42,mujer,156.6,52.3,0
76,mujer,146.6,44.9,2
72,mujer,160.9,102,5
20,mujer,169.7,56.5,7
36,hombre,161.6,78.8,0
79,hombre,164.4,78.9,3
80,mujer,158.5,65.8,0
58,mujer,165.2,93.6,0
80,hombre,173.5,66.1,3
55,mujer,154.8,55.6,0
50,hombre,175.5,94.2,0
17,hombre,161.8,64.1,0
5,mujer,110.3,19.6,0
28,hombre,190.2,81.6,0
32,mujer,160.2,101.5,1
8,hombre,138.2,31.5,0
28,hombre,178,72.5,0
53,mujer,164.2,86.6,0
74,hombre,188.8,83.6,0
32,hombre,173.9,69.9,7
27,mujer,152.5,48.6,0
6,hombre,113.9,22.9,0
2,mujer,87.6,13.3,0
14,hombre,167.1,56,2
51,hombre,168.1,57,0
75,hombre,163.8,60.4,0
31,hombre,174.9,93,0
45,mujer,166.7,119.4,0
26,mujer,154.9,50.4,0
48,mujer,165.1,114,0
16,hombre,175.4,95.3,0
30,mujer,NA,NA,0
64,hombre,184.8,74.7,3
23,mujer,169.5,90.4,0
67,hombre,182.1,81.6,3
10,hombre,143.1,34.3,0
57,hombre,182.9,87.7,0
17,mujer,157.7,68,0
10,hombre,142,47.3,0
10,hombre,139.2,28.6,0
47,hombre,180.5,77.9,0
80,hombre,172.7,63.3,3
53,hombre,167.1,91.5,3
70,hombre,169.9,88.5,0
80,mujer,149.3,44.9,0
80,hombre,177.1,85.6,0
78,mujer,141.3,53.2,0
49,mujer,159.1,53.1,0
69,mujer,162.1,78.9,5
61,mujer,169.8,90,1
27,mujer,169.4,76.4,0
6,mujer,114.4,16.5,3
40,mujer,NA,NA,0
51,hombre,175.1,67.3,0
58,hombre,175.9,81.3,2
13,mujer,156.9,38.7,2
7,hombre,134,24.6,2
80,mujer,143.9,34.6,7
23,mujer,175.4,74.3,0
21,mujer,140,51.6,6
16,hombre,172.9,56,4
38,hombre,169.4,108.3,0
6,hombre,121.6,15.8,5
28,hombre,169.6,81.6,0
48,hombre,161.9,100.8,0
21,mujer,161,103.7,0
18,mujer,163.4,81.2,7
61,mujer,173.3,64.1,1
24,mujer,176.8,72.7,4
80,hombre,181.5,61.900000000000006,5
41,hombre,185.1,83.6,3
15,mujer,149.5,45.8,0
4,mujer,104.8,11.9,5
62,hombre,166.8,67,0
48,mujer,157.9,74.3,0
69,hombre,157.1,53.8,5
32,hombre,189,135.1,0
11,mujer,155.2,38.4,4
56,hombre,179.7,95.4,0
58,hombre,189.5,90,3
3,mujer,95.9,13.7,1
54,hombre,173.2,90.9,4
20,hombre,190.9,67.5,7
56,mujer,163.6,57.8,0
80,mujer,158.7,76.8,3
54,mujer,164.7,67.1,5
0,mujer,NA,-4.4,7
22,mujer,155.1,42.5,7
9,mujer,141.7,39.8,2
11,mujer,139.3,24.6,5
80,mujer,155.7,75.1,0
32,hombre,156.8,59.099999999999994,7
39,hombre,177.8,86.2,0
3,mujer,105.8,18.2,0
14,hombre,173.9,77.4,3
57,mujer,160.4,92.7,0
2,mujer,90.4,5.800000000000001,5
56,mujer,159.4,63.8,0
5,mujer,117.5,16.2,5
54,mujer,164.9,75.1,2
50,hombre,178.1,94.3,3
6,hombre,115.6,20.5,0
3,hombre,95.5,11.9,1
18,mujer,153,41.7,1
40,hombre,178.2,98.9,0
28,mujer,150.6,69.4,7
46,hombre,172.3,79.3,3
9,hombre,126.4,18.9,5
57,mujer,153.8,54.7,0
30,mujer,156.1,72.7,0
80,mujer,156.9,46.8,1
21,hombre,181.2,98.3,0
77,hombre,160.8,82.5,0
74,hombre,175.2,99.3,0
22,hombre,171.3,109.7,3
10,mujer,141.9,48,1
11,hombre,153.5,58.3,0
66,hombre,171.5,78.4,0
16,hombre,183.5,79.7,2
80,hombre,169.6,83.6,6
30,hombre,182,64.7,0
26,mujer,160.6,58.3,2
29,hombre,189.4,80.6,2
1,hombre,NA,14.9,0
61,mujer,154.4,56.9,0
18,hombre,178.4,81.3,0
80,mujer,158.8,69,3
32,mujer,156.5,60,0
48,hombre,184.8,100.1,4
79,hombre,NA,NA,2
7,hombre,129.4,35.1,0
47,mujer,177.3,108.8,1
12,hombre,159.4,81.4,0
25,hombre,167.9,79.3,2
18,mujer,176.9,100.2,0
1,hombre,NA,1.8000000000000007,7
76,mujer,150.5,69.4,0
28,hombre,161.5,47.7,0
30,hombre,176.7,88.3,0
10,hombre,138,33.1,0
80,hombre,164.9,80.8,0
58,hombre,175.9,84.5,0
56,hombre,167.2,82.7,0
31,hombre,178.2,95.5,0
43,hombre,186.3,107,5
12,hombre,147.4,33.1,0
2,mujer,89.3,14.4,0
22,mujer,163.1,80.7,0
0,hombre,NA,3.0999999999999996,5
14,hombre,179.6,62.599999999999994,2
54,mujer,166.9,76.6,3
66,mujer,164.4,71.3,0
21,hombre,168.8,90.1,0
11,mujer,151.4,40.2,7
42,hombre,177.1,99.9,5
40,hombre,180,101.1,2
55,hombre,170.3,74.6,0
11,mujer,148.1,42.7,5
75,mujer,NA,57,0
13,hombre,150.5,32.3,3
37,hombre,179.4,116.3,0
52,hombre,177.6,73,7
48,hombre,171.1,107.3,0
21,hombre,173.9,53.5,4
22,mujer,168.1,51.6,0
33,hombre,171.5,79.8,2
4,mujer,102.9,14.9,1
14,hombre,170.2,62.5,0
51,hombre,164.2,78,0
43,hombre,181.1,102.1,0
36,hombre,175.8,113.3,0
9,mujer,133.9,44.4,4
50,mujer,162.2,57.9,0
4,hombre,102.8,12.8,5
56,hombre,190.9,71.4,6
21,mujer,168.8,62.6,0
23,hombre,180.4,84,6
54,mujer,170.8,75.6,4
43,hombre,172.7,115,4
8,hombre,136.2,26.8,2
1,mujer,NA,9.5,4
40,mujer,166.9,57.3,7
40,mujer,164.5,49.3,0
27,mujer,149.7,57.9,0
4,hombre,102.4,12.3,3
59,hombre,175.2,76,4
14,hombre,152.7,48.5,5
2,mujer,86,6.699999999999999,4
36,mujer,155.4,52.8,3
10,mujer,135.8,26.1,0
16,hombre,173.1,51.4,4
47,mujer,153.1,117.3,0
17,hombre,176.9,60.3,0
40,mujer,167.8,96.6,1
31,hombre,185,79,3
64,mujer,159.5,65.3,1
64,mujer,150.4,57.8,0
46,hombre,180.5,102.8,7
70,mujer,164.9,100.8,5
3,hombre,101.1,9.2,4
58,hombre,159.7,71.6,0
34,hombre,176.1,89,4
49,mujer,164.8,78.6,0
50,hombre,173.8,95.6,1
8,hombre,122.6,21.2,3
50,mujer,156.8,67,0
63,hombre,176.9,55.8,6
69,hombre,177.4,76.2,4
45,mujer,164.7,87.8,3
18,mujer,156.8,36.6,2
20,mujer,157.5,38.9,4
8,hombre,136.1,37.9,0
77,mujer,153.2,44.5,0
25,mujer,159.9,44.9,7
7,mujer,123.2,12.8,6
64,mujer,160.1,102.9,0
10,mujer,138.4,41,0
7,mujer,136.5,52.8,0
75,mujer,159.6,76.4,4
68,hombre,184,100.1,0
42,mujer,NA,NA,0
55,hombre,168.6,88.3,2
62,mujer,155.7,74.4,3
18,hombre,169.7,77.7,1
49,hombre,178,87.8,4
29,mujer,164.6,113.4,0
37,hombre,179.8,81.9,4
18,hombre,177.2,101.5,6
17,hombre,170.7,45.9,7
35,hombre,175.4,99.2,0
42,mujer,153.6,42.7,0
29,mujer,166.9,78.4,3
29,mujer,169.7,86.6,0
50,mujer,164.3,75.8,0
10,mujer,143.8,44.8,0
31,mujer,155.5,100.7,0
33,mujer,169.4,73.7,0
34,mujer,171.5,114.2,7
15,hombre,189.6,71.6,0
53,hombre,174.4,79.9,0
6,mujer,114.5,18.3,0
22,mujer,170.2,73.4,0
12,hombre,144.2,32.4,5
8,hombre,139.4,37.6,0
69,mujer,165.2,79.2,7
31,hombre,172,74.3,5
0,hombre,NA,5.4,0
44,mujer,166.5,74.5,0
79,mujer,157.4,57.1,3
80,mujer,144.1,46.8,0
16,mujer,154.7,49.1,0
32,hombre,168.5,82.3,0
24,mujer,178.7,70.9,5
62,mujer,157.8,117.6,0
22,hombre,176.8,98.6,1
69,hombre,173.4,91,0
0,mujer,NA,6.9,0
31,hombre,171.5,96.1,1
39,hombre,175.3,82.6,0
14,hombre,183.3,60.5,7
39,mujer,170.9,92.8,0
54,mujer,160.6,67.5,0
21,hombre,165.6,81,0
10,mujer,163.1,84.3,0
46,mujer,148.2,49.7,0
46,hombre,185.6,101,0
11,mujer,150.1,31.9,0
39,mujer,178.4,81.5,0
1,mujer,NA,8.9,3
25,mujer,158.7,86.2,0
64,hombre,173.2,81.6,1
13,mujer,158.3,45.3,0
45,mujer,163.4,56.5,0
18,hombre,168.5,70.1,0
9,mujer,129.2,28.5,2
37,hombre,185.7,107.4,0
6,mujer,115.3,21.7,0
54,hombre,171.7,76.7,0
71,mujer,173,67.3,0
8,mujer,139.3,37.9,7
33,mujer,170.2,87.1,6
8,hombre,131.5,24.2,3
16,mujer,173.3,68.1,4
6,mujer,113.8,18.3,3
1,mujer,NA,7.6,3
59,hombre,181.9,129.7,0
36,mujer,168.2,62.6,0
49,mujer,171.9,82.6,1
36,hombre,179,71.3,3
80,hombre,NA,NA,0
29,hombre,188,120.3,2
21,hombre,199.9,104.9,0
14,hombre,162.2,47.2,0
68,mujer,151.6,45.2,0
27,hombre,189.1,88,5
18,hombre,175,71.9,3
31,hombre,169.7,101.1,0
22,mujer,160.2,90.2,0
38,mujer,156,49,2
72,hombre,167.7,74,2
52,hombre,167.4,82.8,5
56,mujer,164.5,95.5,2
67,mujer,154.4,42,7
18,mujer,158.4,70.1,1
6,hombre,120,22.4,0
42,hombre,193.3,107.2,0
80,mujer,148.1,32.9,5
2,mujer,92.2,13,0
1,mujer,NA,9.4,0
28,mujer,164.7,57.7,0
11,hombre,147.8,41.4,0
37,hombre,179.6,122,6
24,mujer,169.4,58.5,0
39,hombre,178.4,78,1
44,hombre,174.6,107.4,4
50,mujer,163.5,90.2,5
16,mujer,163.2,47.1,7
16,mujer,164.9,61.2,0
40,mujer,171.6,65.1,3
51,hombre,160.2,60.7,0
42,hombre,161.5,64.4,0
38,mujer,178.9,79.6,0
3,mujer,98.1,12.4,0
13,hombre,165.2,38.9,7
48,hombre,185.8,108.8,0
31,hombre,177.3,78.8,3
11,mujer,148,81.8,0
47,mujer,161.6,109.6,0
24,mujer,164.3,48.8,0
19,mujer,163.8,79.9,0
50,hombre,159.3,73.4,0
48,mujer,148.2,60.6,0
11,hombre,146.8,35.5,0
44,hombre,172.9,107.2,2
2,hombre,87.2,6.4,4
7,hombre,129.6,40.3,0
0,mujer,NA,6.3,0
50,hombre,176.4,94.2,0
45,hombre,190.4,66.5,7
68,mujer,153.6,71.2,6
65,hombre,181,73.8,0
45,hombre,169.8,101.8,5
24,mujer,159.5,81,0
78,mujer,145.2,74.9,0
49,mujer,161.9,78.5,0
54,hombre,176.5,92.3,5
52,mujer,160.9,64.5,0
12,hombre,166.9,68.6,2
28,mujer,157.7,60.3,0
9,hombre,135.1,35.3,0
43,hombre,177.7,81.1,0
27,mujer,166.2,50.7,0
31,hombre,179.6,98.5,0
21,hombre,181.7,94.7,0
12,hombre,162.3,43.7,3
63,hombre,170.4,94.2,0
3,hombre,104,11.2,7
50,hombre,179.5,153.7,0
13,mujer,155.5,49.8,0
24,mujer,170.4,54.6,0
20,hombre,174.9,50.5,3
68,hombre,176.4,80.1,0
22,hombre,168.5,88.1,1
80,mujer,154.3,54,0
5,mujer,110.9,18.9,0
39,mujer,152.6,54.2,0
70,hombre,176.9,70.6,4
52,mujer,169,65.5,0
14,mujer,162.3,44.1,5
58,hombre,173.7,61.900000000000006,4
22,mujer,177.1,56.3,0
61,mujer,161.2,62.4,0
26,mujer,159.4,81.5,2
9,mujer,140.8,35.1,7
10,hombre,138.7,44.2,1
2,mujer,96.5,8.7,5
51,mujer,172.1,85.9,0
54,mujer,152.5,82.8,0
4,hombre,108.4,19.5,0
45,mujer,163.2,63.5,3
48,hombre,152.1,60.8,7
40,hombre,177.6,101,2
33,hombre,180.7,101.7,0
18,hombre,175.4,61.5,2
20,mujer,167.7,61.7,0
17,mujer,165,49.9,3
37,hombre,184.3,123.9,0
4,hombre,100.8,15.6,0
65,hombre,181.3,93.2,0
7,mujer,123.3,24.6,0
53,hombre,182.3,87.4,0
40,hombre,178,83,0
18,hombre,185.9,69.1,5
47,hombre,168.9,69.3,4
41,mujer,173.2,66.5,7
32,hombre,176.2,83.7,2
4,hombre,110.1,17.7,2
34,mujer,159.8,86.8,4
80,mujer,134.5,41.2,2
0,hombre,NA,6.8,0
32,mujer,155.6,46.4,7
23,mujer,170.3,86.3,0
47,hombre,178.8,81.1,3
37,mujer,161.9,66.8,0
50,mujer,163.3,103,3
19,mujer,164,56.4,4
32,hombre,177.2,111.3,0
29,hombre,182.2,72.9,7
60,hombre,165.7,83.4,5
63,hombre,169.1,80.9,0
29,mujer,160.1,57.6,0
70,mujer,167.6,67.9,0
70,hombre,183.8,93,3
64,mujer,160,86.4,0
31,mujer,153.9,53,0
41,mujer,169.8,62.3,2
4,mujer,105.9,9.4,7
21,mujer,158.6,50,0
49,mujer,158.1,98.8,0
53,hombre,184.9,140.1,0
13,hombre,172.2,55,0
75,mujer,162.1,68.8,5
7,mujer,123.4,17.9,2
5,mujer,123.9,23.8,2
69,hombre,172.5,88.5,0
44,hombre,175.6,130,0
62,mujer,168.5,56.3,2
1,mujer,NA,3.9000000000000004,7
70,mujer,166.1,104,4
14,hombre,171,68.8,0
65,mujer,NA,NA,0
26,hombre,181.6,98.3,5
7,hombre,122.8,23.2,0
59,hombre,168.2,61.099999999999994,4
16,hombre,172.2,71.7,0
42,mujer,161.6,79.6,0
6,hombre,124.2,36.5,0
51,hombre,170.7,76.9,0
29,mujer,152,67.8,7
47,hombre,172,66.3,4
24,hombre,183,120.3,0
60,mujer,158,74.5,0
35,hombre,184.3,93.9,3
59,mujer,141.2,46.4,0
42,mujer,166.3,100.6,3
22,hombre,172.5,65.7,0
54,hombre,179.8,87.7,0
50,hombre,173.8,132.8,4
11,mujer,155,56.6,0
7,hombre,135.7,35.1,0
21,hombre,170.4,79,3
36,hombre,180.3,57.1,6
17,mujer,154.9,80.9,3
14,hombre,169.1,49.3,7
21,hombre,181.9,98.2,3
77,hombre,166.3,93,4
8,hombre,132.9,32.2,0
80,hombre,168.7,73,0
35,mujer,170.2,67.1,0
44,hombre,181.7,104.2,0
4,mujer,108.3,18.5,0
4,mujer,99.5,14.1,0
29,hombre,171,68.9,0
10,hombre,147.4,24.5,6
33,mujer,160.2,89.1,0
60,mujer,157.8,58.5,0
2,mujer,86.2,10.8,0
13,mujer,161.9,47.8,0
46,hombre,184.9,77.3,0
56,mujer,153.5,55.9,0
15,hombre,167.9,49.7,2
42,hombre,175.2,93.1,5
11,mujer,150,40.6,0
11,hombre,155.8,66,0
13,hombre,146,37.9,4
62,hombre,173.2,78.9,5
11,mujer,136.8,30.9,0
3,hombre,95.9,6.800000000000001,7
24,hombre,178.4,75.9,0
29,hombre,173.8,62.3,0
3,mujer,97,11.8,2
39,mujer,164.2,92.6,0
55,hombre,189.7,93.7,0
23,hombre,197.2,77.1,0
30,mujer,159,67.2,4
6,hombre,118.4,26.1,0
19,hombre,176.7,71.7,0
15,hombre,181.7,71.1,5
21,mujer,177.8,95.6,0
29,hombre,176.1,93.8,0
18,hombre,172.3,68.5,0
9,hombre,152.5,24.8,4
9,mujer,151.5,45.9,1
80,hombre,158.4,62.3,0
4,hombre,111,21.7,0
25,hombre,176.3,105.6,0
32,hombre,178.5,103.3,3
16,mujer,168.1,58.6,0
29,mujer,161.7,100.1,0
46,mujer,174.1,112.4,0
40,mujer,160.3,58.3,4
14,mujer,164.6,56,1
6,mujer,113.3,20.5,0
28,hombre,164.4,76.1,3
35,hombre,185.1,92.6,5
9,mujer,142.6,37.3,0
80,hombre,179.3,85.6,6
16,mujer,151,60,0
1,mujer,NA,15.4,1
21,hombre,171.7,65.1,0
62,hombre,180,106,0
52,mujer,168,70.4,1
58,mujer,144.6,47.6,7
37,hombre,175.3,95.2,3
2,hombre,91.4,5.5,7
